building_id,unit_id,company,building_name,address,postal_code,city,longitude,latitude,property_type,url,pet_friendly,furnished,unit_name,beds,baths,area,rent_to_unit_area_ratio,rent,daycares,primary_schools,high_schools,groceries,shopping,restaurants,cafes,pedestrian_friendly,transit_friendly,car_friendly,vibrant,nightlife,quiet,parks,fitness_center,swimming_pool,recreation_room,heating,water,internet,ensuite_laundry,laundry_room,parking,underground_parking
361930,25292194,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,1.5,1090.0,2.6605504587155964,2900.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
361930,25292197,Templeton Properties,The Vuze,5633 Fenwick St.,B3H 1R1,Halifax,-63.57531780000001,44.6380814,apartment,https://rentals.ca/halifax/the-vuze,1,0,2 Bedroom,2.0,2.0,805.0,3.6024844720496896,2900.0,0.9,0.9,0.8,0.9,0.7,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.4,0.7,0,0,0,0,0,0,0,0,0,0
820370,25292450,Templeton Properties,The Scotian,5222 Green St.,B3H 1N7,Halifax,-63.5703159,44.63753579999999,apartment,https://rentals.ca/halifax/5222-green-st,0,0,1 Bedroom,1.0,1.0,476.0,3.466386554621849,1650.0,1.0,0.9,0.8,0.9,0.6,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.8,0.6,0,0,0,0,0,0,0,0,0,0
820370,25292447,Templeton Properties,The Scotian,5222 Green St.,B3H 1N7,Halifax,-63.5703159,44.63753579999999,apartment,https://rentals.ca/halifax/5222-green-st,0,0,1 Bedroom,1.0,1.0,471.0,4.45859872611465,2100.0,1.0,0.9,0.8,0.9,0.6,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.8,0.6,0,0,0,0,0,0,0,0,0,0
820370,25292448,Templeton Properties,The Scotian,5222 Green St.,B3H 1N7,Halifax,-63.5703159,44.63753579999999,apartment,https://rentals.ca/halifax/5222-green-st,0,0,1 Bedroom,1.0,1.0,471.0,4.45859872611465,2100.0,1.0,0.9,0.8,0.9,0.6,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.8,0.6,0,0,0,0,0,0,0,0,0,0
820370,25292449,Templeton Properties,The Scotian,5222 Green St.,B3H 1N7,Halifax,-63.5703159,44.63753579999999,apartment,https://rentals.ca/halifax/5222-green-st,0,0,1 Bedroom,1.0,1.0,471.0,4.45859872611465,2100.0,1.0,0.9,0.8,0.9,0.6,0.7,0.6,0.9,0.6,0.4,0.5,0.4,0.8,0.6,0,0,0,0,0,0,0,0,0,0
376071,25292207,Templeton Properties,Palace Royale,333 Main Ave.,B3S 0B6,Halifax,-63.6537874,44.6514672,apartment,https://rentals.ca/halifax/palace-royale,0,0,2 Bedroom,2.0,2.0,0.0,,2500.0,1.0,0.6,0.5,0.3,0.6,0.5,0.3,0.5,0.4,0.8,0.3,0.2,0.8,1.0,1,0,1,1,0,0,1,0,0,0
376071,25292208,Templeton Properties,Palace Royale,333 Main Ave.,B3S 0B6,Halifax,-63.6537874,44.6514672,apartment,https://rentals.ca/halifax/palace-royale,0,0,2 Bedroom,2.0,2.0,0.0,,2500.0,1.0,0.6,0.5,0.3,0.6,0.5,0.3,0.5,0.4,0.8,0.3,0.2,0.8,1.0,1,0,1,1,0,0,1,0,0,0
361925,25282193,Templeton Properties,King Andrew,290 Main Ave.,B3M 3V3,Halifax,-63.65020339999999,44.6520857,apartment,https://rentals.ca/halifax/king-andrew,0,0,1 Bedroom,1.0,1.0,807.0,2.41635687732342,1950.0,1.0,0.8,0.6,0.5,0.6,0.5,0.3,0.5,0.5,0.8,0.3,0.2,0.8,1.0,0,0,0,0,0,0,0,0,0,0
372695,25292405,Templeton Properties,The Kingsford,1585 Oxford St.,B3H 3Z3,Halifax,-63.59691849999999,44.638743,apartment,https://rentals.ca/halifax/kingsford,0,0,0 Bedroom,0.0,1.0,425.0,3.764705882352941,1600.0,0.9,1.0,1.0,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.3,0.9,0.8,0,0,0,1,0,0,0,1,0,0
